"trajectory","subtrajectory","peakcomposition"
"1:1 2:2 2:1 3:2 4:2 4:1 4:0","A1B1/A1A2B1B2/A2B1B2/A2A3B2B3B4/A2A3B2B3B4B5/A2B2B3B4B5/B2B3B4B5","0.25 0.5 0.75 1"
"1:1 2:2 2:1 3:2 4:2 4:1 4:0","A1B1/A1A2B1B2/A1A2B1/A2A3A4B1B2/A2A3A4A5B1B2/A2A3A4A5B1/A2A3A4A5","0.25 0.5 0.75 1"
"1:1 2:2 2:1 3:2 4:2 4:1 4:0","A1B1/A1A2B1B2/A1B1B2/A1A2B1B2B4/A1A2B1B2B3B4/A2B1B2B3B4/B1B2B3B4","0.25 0.5 1"
"1:1 2:2 2:1 3:2 4:2 4:1 4:0","A1B1/A1A2B1B2/A1A2B2/A2A3A4B2B3/A2A3A4A5B2B3/A2A3A4A5B3/A2A3A4A5","0.25 0.5 0.75 1"
"1:1 2:2 2:1 3:2 4:2 4:1 4:0","A1B1/A1A2B1B2/A1B1B2/A1A2B1B2B3/A1A2B1B2B3B4/A1B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:2 2:1 3:2 4:2 4:1 4:0","A1B1/A1A2B1B2/A2B1B2/A2A3B1B2B4/A2A3B1B2B3B4/A3B1B2B3B4/B1B2B3B4","0.25 0.5 1"
"1:1 2:2 2:1 3:2 4:2 4:1 4:0","A1B1/A1A2B1B2/A1A2B1/A1A2A3B1B2/A1A2A3A4B1B2/A1A2A3A4B1/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:2 2:1 3:2 4:2 4:1 4:0","A1B1/A1A2B1B2/A1B1B2/A1A2B1B3B4/A1A2B1B3B4B5/A1B1B3B4B5/B1B3B4B5","0.25 0.5 0.75 1"
"1:1 2:2 2:1 3:2 4:2 4:1 4:0","A1B1/A1A2B1B2/A1B1B2/A1A2B2B3B4/A1A2B2B3B4B5/A1B2B3B4B5/B2B3B4B5","0.25 0.5 0.75 1"
"1:1 2:2 2:1 3:2 4:2 4:1 4:0","A1B1/A1A2B1B2/A1A2B2/A1A3A4B2B3/A1A3A4A5B2B3/A1A3A4A5B2/A1A3A4A5","0.25 0.5 0.75 1"
"1:1 2:2 2:1 3:2 4:2 4:1 4:0","A1B1/A1A2B1B2/A1A2B2/A1A2A3B2B3/A1A2A3A4B2B3/A1A2A3A4B3/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:2 2:1 3:2 4:2 4:1 4:0","A1B1/A1A2B1B2/A2B1B2/A2A3B1B2B4/A2A3B1B2B4B5/A3B1B2B4B5/B1B2B4B5","0.25 0.5 0.75 1"
"1:1 2:2 2:1 3:2 4:2 4:1 4:0","A1B1/A1A2B1B2/A1A2B2/A2A3A4B2B3/A2A3A4A5B2B3/A2A3A4A5B2/A2A3A4A5","0.25 0.5 0.75 1"
"1:1 2:2 2:1 3:2 4:2 4:1 4:0","A1B1/A1A2B1B2/A1A2B2/A1A3A4B2B3/A1A2A3A4B2B3/A1A2A3A4B2/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 2:2 3:2 4:1 4:0","A1B1/A1A2B1/A1A2B1B2/A1A2A3B1B2/A1A2A3A4B1/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 2:2 3:2 4:1 4:0","A1B1/A1A2B1/A1A2B1B2/A1A2A3B1B2/A1A2A3A4B2/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 2:2 3:2 4:1 4:0","A1B1/A1B1B2/A1A2B1B2/A1A2A3B1B2/A1A2A3A4B2/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 2:2 3:2 4:1 4:0","A1B1/A1B1B2/A1A2B1B2/A1A2B1B2B3/A1B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:1 2:2 3:2 4:1 4:0","A1B1/A1B1B2/A1A2B1B2/A1A2A3B1B2/A1A2A3A4B1/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 2:2 3:2 4:1 4:0","A1B1/A1B1B2/A1A2B1B2/A1A2B1B2B3/A2B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:1 2:2 3:2 4:1 4:0","A1B1/A1A2B1/A1A2B1B2/A1A2B1B2B3/A2B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:1 3:1 3:2 4:2 4:1 4:0","A1B1/A1A2B1/A1A2A3B1/A1A2A3B1B2/A1A2A3A4B1B2/A1A2A3A4B1/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 3:1 3:2 4:2 4:1 4:0","A1B1/A1B1B2/A1B1B2B3/A1A2B1B2B3/A1A2B1B2B3B4/A2B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:1 3:1 3:2 4:2 4:1 4:0","A1B1/A1B1B2/A1B1B2B3/A1A2B1B2B3/A1A2B1B2B3B4/A1B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:2 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1B2/A1A2B1B2B3/A2B1B2B3/A2A3B1B2B3B4/A2B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:2 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1B2/A1A2A3B1B2/A1A2A3B1/A2A3A4A5B1B2/A2A3A4A5B1/A2A3A4A5","0.25 0.5 1"
"1:1 2:2 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1B2/A1A2B1B2B3/A1B1B2B3/A1A2B2B3B4B5/A2B2B3B4B5/B2B3B4B5","0.25 0.5 1"
"1:1 2:2 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1B2/A1A2B1B2B3/A1B1B2B3/A1A2B2B3B4B5/A1B2B3B4B5/B2B3B4B5","0.25 0.5 1"
"1:1 2:2 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1B2/A1A2A3B1B2/A1A2A3B2/A2A3A4A5B2B3/A2A3A4A5B3/A2A3A4A5","0.25 0.5 1"
"1:1 2:2 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1B2/A1A2B1B2B3/A2B1B2B3/A2A3B2B3B4B5/A3B2B3B4B5/B2B3B4B5","0.25 0.5 1"
"1:1 2:2 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1B2/A1A2A3B1B2/A1A2A3B2/A2A3A4A5B2B3/A2A3A4A5B2/A2A3A4A5","0.25 0.5 1"
"1:1 2:2 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1B2/A1A2A3B1B2/A1A2A3B2/A1A2A3A4B2B3/A1A2A3A4B3/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:2 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1B2/A1A2A3B1B2/A1A2A3B1/A2A3A4A5B1B2/A2A3A4A5B2/A2A3A4A5","0.25 0.5 1"
"1:1 2:2 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1B2/A1A2B1B2B3/A2B1B2B3/A2A3B2B3B4B5/A2B2B3B4B5/B2B3B4B5","0.25 0.5 1"
"1:1 2:2 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1B2/A1A2A3B1B2/A1A2A3B1/A1A2A3A4B1B2/A1A2A3A4B1/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:2 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1B2/A1A2B1B2B3/A1B1B2B3/A1A2B1B2B3B4/A2B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:2 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1B2/A1A2A3B1B2/A1A2A3B1/A1A2A3A4B1B2/A1A2A3A4B2/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:2 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1B2/A1A2A3B1B2/A1A2A3B2/A1A2A3A4B2B3/A1A2A3A4B2/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:2 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1B2/A1A2B1B2B3/A1B1B2B3/A1A2B1B2B3B4/A1B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:2 2:1 3:1 3:2 4:1 4:0","A1B1/A1A2B1B2/A1A2B2/A1A2A3B2/A1A2A3B2B3/A1A2A3A4B3/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:2 2:1 3:1 3:2 4:1 4:0","A1B1/A1A2B1B2/A1A2B1/A1A2A3B1/A1A2A3B1B2/A1A2A3A4B2/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:2 2:1 3:1 3:2 4:1 4:0","A1B1/A1A2B1B2/A1B1B2/A1B1B2B3/A1A2B1B2B3/A2B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:2 2:1 3:1 3:2 4:1 4:0","A1B1/A1A2B1B2/A1A2B2/A1A2A3B2/A1A2A3B2B3/A1A2A3A4B2/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:2 2:1 3:1 3:2 4:1 4:0","A1B1/A1A2B1B2/A2B1B2/A2B1B2B3/A2A3B1B2B3/A2B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:2 2:1 3:1 3:2 4:1 4:0","A1B1/A1A2B1B2/A1B1B2/A1B1B2B3/A1A2B1B2B3/A1B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:2 2:1 3:1 3:2 4:1 4:0","A1B1/A1A2B1B2/A2B1B2/A2B1B2B3/A2A3B1B2B3/A3B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:1 2:2 3:2 4:2 4:1 4:0","A1B1/A1B1B2/A1A2B1B2/A1A2A3B1B2/A1A2A3A4B1B2/A1A2A3A4B1/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 2:2 3:2 4:2 4:1 4:0","A1B1/A1A2B1/A1A2B1B2/A1A2A3B1B2/A1A2A3A4B1B2/A1A2A3A4B1/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 2:2 3:2 4:2 4:1 4:0","A1B1/A1A2B1/A1A2B1B2/A1A2B1B2B3/A1A2B1B2B3B4/A1B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:1 2:2 3:2 4:2 4:1 4:0","A1B1/A1B1B2/A1A2B1B2/A1A2B1B2B3/A1A2B1B2B3B4/A1B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:1 2:2 3:2 4:2 4:1 4:0","A1B1/A1B1B2/A1A2B1B2/A1A2B1B2B3/A1A2B1B2B3B4/A2B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:1 2:2 3:2 4:2 4:1 4:0","A1B1/A1B1B2/A1A2B1B2/A1A2A3B1B2/A1A2A3A4B1B2/A1A2A3A4B2/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 2:2 3:2 4:2 4:1 4:0","A1B1/A1A2B1/A1A2B1B2/A1A2B1B2B3/A1A2B1B2B3B4/A2B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:1 3:2 4:1 4:0","A1B1/A1A2B1/A1A2A4B1B2/A1A2A3A4B1/A1A2A3A4","0.25 0.5 1"
"1:1 2:1 3:2 4:1 4:0","A1B1/A1A2B1/A2A3A4B1B2/A2A3A4A5B2/A2A3A4A5","0.25 0.5 0.75 1"
"1:1 2:1 3:2 4:1 4:0","A1B1/A1B1B2/A1A2B1B2B3/A2B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:1 3:2 4:1 4:0","A1B1/A1B1B2/A1A2B2B3B4/A1B2B3B4B5/B2B3B4B5","0.25 0.5 0.75 1"
"1:1 2:1 3:2 4:1 4:0","A1B1/A1B1B2/A1A2B1B3B4/A2B1B3B4B5/B1B3B4B5","0.25 0.5 0.75 1"
"1:1 2:1 3:2 4:1 4:0","A1B1/A1A2B1/A2A3A4B1B2/A2A3A4A5B1/A2A3A4A5","0.25 0.5 0.75 1"
"1:1 2:1 3:2 4:1 4:0","A1B1/A1B1B2/A1A2B1B2B3/A1B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:1 3:2 4:1 4:0","A1B1/A1B1B2/A1A2B2B3B4/A2B2B3B4B5/B2B3B4B5","0.25 0.5 0.75 1"
"1:1 2:1 3:2 4:1 4:0","A1B1/A1A2B1/A1A2A4B1B2/A1A2A4A5B1/A1A2A4A5","0.25 0.5 0.75 1"
"1:1 2:1 3:2 4:1 4:0","A1B1/A1A2B1/A1A2A4B1B2/A1A2A4A5B2/A1A2A4A5","0.25 0.5 0.75 1"
"1:1 2:1 3:2 4:1 4:0","A1B1/A1A2B1/A1A2A3B1B2/A1A2A3A4B1/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 3:2 4:1 4:0","A1B1/A1B1B2/A1A2B1B2B4/A2B1B2B4B5/B1B2B4B5","0.25 0.5 0.75 1"
"1:1 2:1 3:2 4:1 4:0","A1B1/A1B1B2/A1A2B1B2B4/A1B1B2B4B5/B1B2B4B5","0.25 0.5 0.75 1"
"1:1 2:1 3:2 4:1 4:0","A1B1/A1A2B1/A1A3A4B1B2/A1A2A3A4B2/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 3:2 4:1 4:0","A1B1/A1A2B1/A1A2A4B1B2/A1A2A3A4B2/A1A2A3A4","0.25 0.5 1"
"1:1 2:1 3:2 4:1 4:0","A1B1/A1B1B2/A1A2B1B3B4/A1B1B3B4B5/B1B3B4B5","0.25 0.5 0.75 1"
"1:1 2:1 3:2 4:1 4:0","A1B1/A1A2B1/A1A3A4B1B2/A1A3A4A5B1/A1A3A4A5","0.25 0.5 0.75 1"
"1:1 2:1 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1/A1A2A3B1B2/A1A2A3B1/A1A2A3A4B1B2/A1A2A3A4B1/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1/A1A2A3B1B2/A1A2A3B1/A1A2A3A4B1B2/A1A2A3A4B2/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 3:2 3:1 4:2 4:1 4:0","A1B1/A1B1B2/A1A2B1B2B4/A2B1B2B4/A2A3B1B2B3B4/A3B1B2B3B4/B1B2B3B4","0.25 0.5 1"
"1:1 2:1 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1/A2A3A4B1B2/A2A3A4B2/A2A3A4A5B2B3/A2A3A4A5B3/A2A3A4A5","0.25 0.5 0.75 1"
"1:1 2:1 3:2 3:1 4:2 4:1 4:0","A1B1/A1B1B2/A1A2B1B2B3/A2B1B2B3/A2A3B1B2B3B4/A2B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:1 3:2 3:1 4:2 4:1 4:0","A1B1/A1B1B2/A1A2B1B3B4/A1B1B3B4/A1A2B1B3B4B5/A1B1B3B4B5/B1B3B4B5","0.25 0.5 0.75 1"
"1:1 2:1 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1/A1A3A4B1B2/A1A3A4B1/A1A2A3A4B1B2/A1A2A3A4B1/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 3:2 3:1 4:2 4:1 4:0","A1B1/A1B1B2/A1A2B2B3B4/A2B2B3B4/A2A3B2B3B4B5/A3B2B3B4B5/B2B3B4B5","0.25 0.5 0.75 1"
"1:1 2:1 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1/A2A3A4B1B2/A2A3A4B2/A3A4A5A6B2B3/A3A4A5A6B2/A3A4A5A6","0.25 0.5 1"
"1:1 2:1 3:2 3:1 4:2 4:1 4:0","A1B1/A1B1B2/A1A2B2B3B4/A1B2B3B4/A1A2B3B4B5B6/A2B3B4B5B6/B3B4B5B6","0.25 0.5 1"
"1:1 2:1 3:2 3:1 4:2 4:1 4:0","A1B1/A1B1B2/A1A2B1B2B3/A1B1B2B3/A1A2B1B2B3B4/A1B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:1 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1/A1A2A4B1B2/A1A2A4B2/A2A3A4A5B2B3/A2A3A4A5B2/A2A3A4A5","0.25 0.5 1"
"1:1 2:1 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1/A1A2A4B1B2/A1A2A4B1/A1A2A3A4B1B2/A1A2A3A4B1/A1A2A3A4","0.25 0.5 1"
"1:1 2:1 3:2 3:1 4:2 4:1 4:0","A1B1/A1B1B2/A1A2B1B3B4/A1B1B3B4/A1A2B1B2B3B4/A2B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:1 3:2 3:1 4:2 4:1 4:0","A1B1/A1B1B2/A1A2B1B2B3/A1B1B2B3/A1A2B2B3B4B5/A1B2B3B4B5/B2B3B4B5","0.25 0.5 1"
"1:1 2:1 3:2 3:1 4:2 4:1 4:0","A1B1/A1B1B2/A1A2B1B2B4/A1B1B2B4/A1A2B2B3B4B5/A2B2B3B4B5/B2B3B4B5","0.25 0.5 1"
"1:1 2:1 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1/A1A3A4B1B2/A1A3A4B1/A1A2A3A4B1B2/A1A2A3A4B2/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1/A1A2A4B1B2/A1A2A4B1/A1A2A3A4B1B2/A1A2A3A4B2/A1A2A3A4","0.25 0.5 1"
"1:1 2:1 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1/A1A3A4B1B2/A1A3A4B1/A1A2A4A5B1B2/A1A2A4A5B1/A1A2A4A5","0.25 0.5 1"
"1:1 2:1 3:2 3:1 4:2 4:1 4:0","A1B1/A1B1B2/A1A2B1B2B4/A2B1B2B4/A2A3B2B3B4B5/A3B2B3B4B5/B2B3B4B5","0.25 0.5 1"
"1:1 2:1 3:2 3:1 4:2 4:1 4:0","A1B1/A1B1B2/A1A2B1B2B3/A2B1B2B3/A2A3B2B3B4B5/A2B2B3B4B5/B2B3B4B5","0.25 0.5 1"
"1:1 2:1 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1/A1A2A3B1B2/A1A2A3B1/A2A3A4A5B1B2/A2A3A4A5B1/A2A3A4A5","0.25 0.5 1"
"1:1 2:1 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1/A2A3A4B1B2/A2A3A4B1/A2A3A4A5B1B2/A2A3A4A5B2/A2A3A4A5","0.25 0.5 0.75 1"
"1:1 2:1 3:2 3:1 4:2 4:1 4:0","A1B1/A1A2B1/A2A3A4B1B2/A2A3A4B1/A2A3A4A5B1B2/A2A3A4A5B1/A2A3A4A5","0.25 0.5 0.75 1"
"1:1 2:1 3:2 3:1 4:2 4:1 4:0","A1B1/A1B1B2/A1A2B1B3B4/A1B1B3B4/A1A2B1B3B4B5/A2B1B3B4B5/B1B3B4B5","0.25 0.5 0.75 1"
"1:1 2:2 3:2 4:2 4:1 4:0","A1B1/A1A2B1B2/A1A2B1B2B3/A1A2B1B2B3B4/A2B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:2 3:2 4:2 4:1 4:0","A1B1/A1A2B1B2/A1A2A3B1B2/A1A2A3A4B1B2/A1A2A3A4B2/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:2 3:2 4:2 4:1 4:0","A1B1/A1A2B1B2/A1A2A3B1B2/A1A2A3A4B1B2/A1A2A3A4B1/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 2:2 3:2 3:1 4:1 4:0","A1B1/A1B1B2/A1A2B1B2/A1A2A3B1B2/A1A2A3B1/A1A2A3A4B1/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 2:2 3:2 3:1 4:1 4:0","A1B1/A1B1B2/A1A2B1B2/A1A2B1B2B3/A1B1B2B3/A1B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:1 2:2 3:2 3:1 4:1 4:0","A1B1/A1A2B1/A1A2B1B2/A1A2B1B2B3/A2B1B2B3/A2B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:1 2:2 3:2 3:1 4:1 4:0","A1B1/A1A2B1/A1A2B1B2/A1A2A3B1B2/A1A2A3B2/A1A2A3A4B2/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 2:2 3:2 3:1 4:1 4:0","A1B1/A1B1B2/A1A2B1B2/A1A2A3B1B2/A1A2A3B2/A1A2A3A4B2/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 2:2 3:2 3:1 4:1 4:0","A1B1/A1A2B1/A1A2B1B2/A1A2A3B1B2/A1A2A3B1/A1A2A3A4B1/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 3:1 2:2 3:2 4:1 4:0","A1B1/A1A2B1/A1A2A3B1/A1A2B1B2/A1A2A3B1B2/A1A2A3A4B1/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 3:1 2:2 3:2 4:1 4:0","A1B1/A1B1B2/A1B1B2B3/A1A2B2B3/A1A2B2B3B4/A1B2B3B4B5/B2B3B4B5","0.25 0.5 0.75 1"
"1:1 2:1 3:1 2:2 3:2 4:1 4:0","A1B1/A1A2B1/A1A2A3B1/A2A3B1B2/A2A3B1B2B3/A2B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:1 3:1 2:2 3:2 4:1 4:0","A1B1/A1A2B1/A1A2A3B1/A1A3B1B2/A1A3A4B1B2/A1A2A3A4B1/A1A2A3A4","0.25 0.5 1"
"1:1 2:1 3:1 2:2 3:2 4:1 4:0","A1B1/A1A2B1/A1A2A3B1/A1A2B1B2/A1A2B1B2B3/A1B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:1 3:1 2:2 3:2 4:1 4:0","A1B1/A1A2B1/A1A2A3B1/A2A3B1B2/A2A3A4B1B2/A2A3A4A5B1/A2A3A4A5","0.25 0.5 0.75 1"
"1:1 2:1 3:1 2:2 3:2 4:1 4:0","A1B1/A1A2B1/A1A2A3B1/A1A3B1B2/A1A3A4B1B2/A1A3A4A5B1/A1A3A4A5","0.25 0.5 0.75 1"
"1:1 2:1 3:1 2:2 3:2 4:1 4:0","A1B1/A1A2B1/A1A2A3B1/A1A2B1B2/A1A2A3B1B2/A1A2A3A4B2/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 3:1 2:2 3:2 4:1 4:0","A1B1/A1B1B2/A1B1B2B3/A1A2B1B3/A1A2B1B2B3/A2B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:1 3:1 2:2 3:2 4:1 4:0","A1B1/A1B1B2/A1B1B2B3/A1A2B2B3/A1A2A3B2B3/A1A2A3A4B2/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 3:1 2:2 3:2 4:1 4:0","A1B1/A1B1B2/A1B1B2B3/A1A2B2B3/A1A2B2B3B4/A2B2B3B4B5/B2B3B4B5","0.25 0.5 0.75 1"
"1:1 2:1 3:1 2:2 3:2 4:1 4:0","A1B1/A1A2B1/A1A2A3B1/A1A3B1B2/A1A3B1B2B3/A1B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:1 3:1 2:2 3:2 4:1 4:0","A1B1/A1B1B2/A1B1B2B3/A1A2B1B2/A1A2B1B2B3/A2B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:1 3:1 2:2 3:2 4:1 4:0","A1B1/A1B1B2/A1B1B2B3/A1A2B2B3/A1A2A3B2B3/A1A2A3A4B3/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 3:1 2:2 3:2 4:1 4:0","A1B1/A1A2B1/A1A2A3B1/A1A3B1B2/A1A2A3B1B2/A1A2A3A4B2/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 3:1 2:2 3:2 4:1 4:0","A1B1/A1B1B2/A1B1B2B3/A1A2B1B2/A1A2A3B1B2/A1A2A3A4B1/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 3:1 2:2 3:2 4:1 4:0","A1B1/A1B1B2/A1B1B2B3/A1A2B1B3/A1A2A3B1B3/A1A2A3A4B1/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:1 3:1 2:2 3:2 4:1 4:0","A1B1/A1B1B2/A1B1B2B3/A1A2B1B3/A1A2B1B3B4/A1B1B3B4B5/B1B3B4B5","0.25 0.5 0.75 1"
"1:1 2:1 3:1 2:2 3:2 4:1 4:0","A1B1/A1A2B1/A1A2A3B1/A1A3B1B2/A1A3A4B1B2/A1A2A3A4B2/A1A2A3A4","0.25 0.5 1"
"1:1 2:1 3:1 2:2 3:2 4:1 4:0","A1B1/A1A2B1/A1A2A3B1/A1A3B1B2/A1A3B1B2B3/A3B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:1 3:1 2:2 3:2 4:1 4:0","A1B1/A1A2B1/A1A2A3B1/A1A3B1B2/A1A2A3B1B2/A1A2A3A4B1/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:2 3:1 2:1 3:2 4:1 4:0","A1B1/A1A2B1B2/A1B1B2B3/A1B1B3/A1A2B1B3B4/A2B1B2B3B4/B1B2B3B4","0.25 0.5 1"
"1:1 2:2 3:1 2:1 3:2 4:1 4:0","A1B1/A1A2B1B2/A1B1B2B3/A1B1B3/A1A2B1B2B4/A1B1B2B4B5/B1B2B4B5","0.25 0.5 1"
"1:1 2:2 3:1 2:1 3:2 4:1 4:0","A1B1/A1A2B1B2/A1A2A3B1/A1A2B1/A2A3A4B1B2/A2A3A4A5B2/A2A3A4A5","0.25 0.5 0.75 1"
"1:1 2:2 3:1 2:1 3:2 4:1 4:0","A1B1/A1A2B1B2/A1A2A3B2/A1A2B2/A1A2A3B2B3/A1A2A3A4B2/A1A2A3A4","0.25 0.5 0.75 1"
"1:1 2:2 3:1 2:1 3:2 4:1 4:0","A1B1/A1A2B1B2/A2B1B2B3/A2B1B2/A2A3B2B3B4/A2B2B3B4B5/B2B3B4B5","0.25 0.5 0.75 1"
"1:1 2:2 3:1 2:1 3:2 4:1 4:0","A1B1/A1A2B1B2/A1A2A3B2/A1A3B2/A1A3A4B2B3/A1A2A3A4B2/A1A2A3A4","0.25 0.5 1"
"1:1 2:2 3:1 2:1 3:2 4:1 4:0","A1B1/A1A2B1B2/A2B1B2B3/A2B1B2/A2A3B1B3B4/A2B1B2B3B4/B1B2B3B4","0.25 0.5 0.75 1"
"1:1 2:2 3:1 2:1 3:2 4:1 4:0","A1B1/A1A2B1B2/A1A2A3B1/A1A3B1/A2A3A4B1B2/A2A3A4A5B2/A2A3A4A5","0.25 0.5 1"
"1:1 2:2 3:1 2:1 3:2 4:1 4:0","A1B1/A1A2B1B2/A1B1B2B3/A1B1B3/A1A2B1B3B4/A1B1B3B4B5/B1B3B4B5","0.25 0.5 0.75 1"
"1:1 2:2 3:1 2:1 3:2 4:1 4:0","A1B1/A1A2B1B2/A1B1B2B3/A1B1B3/A1A2B1B2B4/A2B1B2B4B5/B1B2B4B5","0.25 0.5 1"
"1:1 2:2 3:1 2:1 3:2 4:1 4:0","A1B1/A1A2B1B2/A1A2A3B1/A1A2B1/A1A2A3B1B2/A1A2A3A4B1/A1A2A3A4","0.25 0.5 0.75 1"
