"trajectory","subtrajectory","peakcomposition"
"1:1 2:2 3:1 4:1 3:2 2:1","A1B1/A1A2B1B2/A1A2A3B2/A1A2A3A4B2/A2A3A4B2B3/A2B2B3","0.333333333333333 0.666666666666667"
"1:1 2:2 3:1 4:1 3:2 2:1","A1B1/A1A2B1B2/A1B1B2B3/A1B1B2B3B4/A1A2B1B2B4/A1A2B2","0.333333333333333 0.666666666666667"
"1:1 2:2 3:1 4:1 3:2 2:1","A1B1/A1A2B1B2/A1B1B2B3/A1B1B2B3B4/A1A2B1B2B3/A2B2B3","0.333333333333333 0.666666666666667"
"1:1 2:2 3:1 4:1 3:2 2:1","A1B1/A1A2B1B2/A1B1B2B3/A1B1B2B3B4/A1A2B1B3B4/A1B1B3","0.333333333333333 0.666666666666667"
"1:1 2:2 3:1 4:1 3:2 2:1","A1B1/A1A2B1B2/A1A2A3B2/A1A2A3A4B2/A1A3A4B2B3/A1B2B3","0.333333333333333 0.666666666666667"
"1:1 2:2 3:1 4:1 3:2 2:1","A1B1/A1A2B1B2/A1B1B2B3/A1B1B2B3B4/A1A2B1B3B4/A1B3B4","0.333333333333333 0.666666666666667"
"1:1 2:2 3:1 4:1 3:2 2:1","A1B1/A1A2B1B2/A2B1B2B3/A2B1B2B3B4/A2A3B2B3B4/A2B2B3","0.333333333333333 0.666666666666667"
"1:1 2:2 3:1 4:1 3:2 2:1","A1B1/A1A2B1B2/A2B1B2B3/A2B1B2B3B4/A2A3B1B2B4/A2A3B4","0.333333333333333 0.666666666666667"
"1:1 2:2 3:1 4:1 3:2 2:1","A1B1/A1A2B1B2/A1A2A3B1/A1A2A3A4B1/A1A2A3B1B2/A2A3B2","0.333333333333333 0.666666666666667"
"1:1 2:2 3:1 4:1 3:2 2:1","A1B1/A1A2B1B2/A1A2A3B2/A1A2A3A4B2/A1A3A4B2B3/A3A4B2","0.333333333333333 0.666666666666667"
"1:1 2:2 3:1 4:1 3:2 2:1","A1B1/A1A2B1B2/A1B1B2B3/A1B1B2B3B4/A1A2B1B3B4/A2B1B4","0.333333333333333 0.666666666666667"
"1:1 2:2 3:1 4:1 3:2 2:1","A1B1/A1A2B1B2/A1B1B2B3/A1B1B2B3B4/A1A2B1B3B4/A2B1B3","0.333333333333333 0.666666666666667"
"1:1 2:2 3:1 4:1 3:2 2:1","A1B1/A1A2B1B2/A2B1B2B3/A2B1B2B3B4/A2A3B1B3B4/A2A3B3","0.333333333333333 0.666666666666667"
"1:1 2:2 3:1 4:1 3:2 2:1","A1B1/A1A2B1B2/A1B1B2B3/A1B1B2B3B4/A1A2B1B2B4/A2B2B4","0.333333333333333 0.666666666666667"
"1:1 2:2 3:1 4:1 3:2 2:1","A1B1/A1A2B1B2/A1A2A3B2/A1A2A3A4B2/A2A3A4B2B3/A3B2B3","0.333333333333333 0.666666666666667"
"1:1 2:2 3:1 4:1 3:2 2:1","A1B1/A1A2B1B2/A1A2A3B1/A1A2A3A4B1/A1A2A3B1B2/A1A3B1","0.333333333333333 0.666666666666667"
"1:1 2:2 3:1 4:1 3:2 2:1","A1B1/A1A2B1B2/A1B1B2B3/A1B1B2B3B4/A1A2B2B3B4/A2B2B4","0.333333333333333 0.666666666666667"
"1:1 2:2 3:1 4:1 3:2 2:1","A1B1/A1A2B1B2/A1B1B2B3/A1B1B2B3B4/A1A2B1B3B4/A1A2B3","0.333333333333333 0.666666666666667"
"1:1 2:1 3:1 2:2 3:2 4:2 4:3","A1B1/A1A2B1/A1A2A3B1/A1A2B1B2/A1A2A3B1B2/A1A2A3A4B1B2/A1A2A3A4B1B2B3","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:1 2:2 3:2 4:2 4:3","A1B1/A1B1B2/A1B1B2B3/A1A2B2B3/A1A2A3B2B3/A1A2A3A4B2B3/A1A2A3A4B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:1 2:2 3:2 4:2 4:3","A1B1/A1A2B1/A1A2A3B1/A1A3B1B2/A1A3B1B2B3/A1A3B1B2B3B4/A1A3A4B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:1 2:2 3:2 4:2 4:3","A1B1/A1B1B2/A1B1B2B3/A1A2B2B3/A1A2B2B3B4/A1A2B2B3B4B5/A1A2A3B2B3B4B5","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:1 2:2 3:2 4:2 4:3","A1B1/A1B1B2/A1B1B2B3/A1A2B1B3/A1A2B1B3B4/A1A2B1B3B4B5/A1A2A3B1B3B4B5","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:1 2:2 3:2 4:2 4:3","A1B1/A1B1B2/A1B1B2B3/A1A2B1B2/A1A2B1B2B3/A1A2B1B2B3B4/A1A2A3B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:1 2:2 3:2 4:2 4:3","A1B1/A1A2B1/A1A2A3B1/A2A3B1B2/A2A3B1B2B3/A2A3B1B2B3B4/A2A3A4B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:1 2:2 3:2 4:2 4:3","A1B1/A1A2B1/A1A2A3B1/A2A3B1B2/A2A3A4B1B2/A2A3A4A5B1B2/A2A3A4A5B1B2B3","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:1 2:2 3:2 4:2 4:3","A1B1/A1A2B1/A1A2A3B1/A1A3B1B2/A1A3A4B1B2/A1A2A3A4B1B2/A1A2A3A4B1B2B3","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:1 2:2 3:2 4:2 4:3","A1B1/A1A2B1/A1A2A3B1/A1A2B1B2/A1A2B1B2B3/A1A2B1B2B3B4/A1A2A3B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:1 2:2 3:2 4:2 4:3","A1B1/A1B1B2/A1B1B2B3/A1A2B1B2/A1A2A3B1B2/A1A2A3A4B1B2/A1A2A3A4B1B2B3","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1B1B2/A1A2B1B3B4/A1A2A3A4B1B2B3B4/A2A3A4B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1A2B1/A1A2A3B1B2/A2A3A4A5B1B2B3B4/A2A4A5B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1A2B1/A1A2A4B1B2/A1A2A4A5B1B2B3B4/A1A2A4A5B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1B1B2/A1A2B1B2B3/A1A2A3A4B2B3B4B5/A1A3A4B2B3B4B5","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1B1B2/A1A2B1B3B4/A1A2A3A4B1B2B3B4/A1A2A3A4B1B2B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1B1B2/A1A2B1B2B4/A1A2A3A4B2B3B4B5/A1A2A4B2B3B4B5","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1B1B2/A1A2B1B3B4/A1A2A3A4B1B2B3B4/A1A3A4B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1B1B2/A1A2B2B3B4/A1A2A3A4B3B4B5B6/A1A2A3B3B4B5B6","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1B1B2/A1A2B1B2B4/A1A2A3A4B1B2B3B4/A1A2A3A4B1B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1B1B2/A1A2B2B3B4/A1A2A3A4B3B4B5B6/A1A2A3A4B3B5B6","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1A2B1/A2A3A4B1B2/A2A3A4A5B1B2B3B4/A2A3A4A5B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1B1B2/A1A2B2B3B4/A1A2A3A4B2B3B4B5/A1A2A3A4B3B4B5","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1A2B1/A2A3A4B1B2/A3A4A5A6B1B2B3B4/A3A4A5B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1B1B2/A1A2B1B2B3/A1A2A3A4B1B2B3B4/A1A2A3A4B1B2B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1A2B1/A2A3A4B1B2/A2A3A4A5B1B2B3B4/A2A3A4A5B1B2B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1B1B2/A1A2B1B2B4/A1A2A3A4B1B2B3B4/A1A3A4B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1A2B1/A1A3A4B1B2/A3A4A5A6B1B2B3B4/A3A5A6B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1A2B1/A1A2A4B1B2/A2A3A4A5B1B2B3B4/A2A3A4A5B1B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1B1B2/A1A2B1B2B3/A1A2A3A4B1B2B3B4/A1A3A4B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1A2B1/A1A3A4B1B2/A3A4A5A6B1B2B3B4/A3A4A5A6B1B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1B1B2/A1A2B1B2B3/A1A2A3A4B1B2B3B4/A1A2A3A4B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1B1B2/A1A2B1B2B3/A1A2A3A4B1B2B3B4/A1A2A4B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1A2B1/A2A3A4B1B2/A3A4A5A6B1B2B3B4/A3A5A6B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1A2B1/A2A3A4B1B2/A2A3A4A5B1B2B3B4/A2A3A5B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1B1B2/A1A2B1B2B3/A1A2A3A4B1B2B3B4/A1A2A3B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1B1B2/A1A2B1B3B4/A1A2A3A4B1B2B3B4/A1A2A4B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1B1B2/A1A2B1B2B3/A1A2A3A4B1B2B3B4/A2A3A4B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1A2B1/A1A3A4B1B2/A3A4A5A6B1B2B3B4/A3A4A5B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:2 4:4 4:3","A1B1/A1A2B1/A2A3A4B1B2/A3A4A5A6B1B2B3B4/A3A4A6B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 2:2 3:2 3:1 4:2 4:3","A1B1/A1A2B1/A1A2B1B2/A1A2A3B1B2/A1A2A3B1/A1A2A3A4B1B2/A1A2A3A4B1B2B3","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 2:2 3:2 3:1 4:2 4:3","A1B1/A1A2B1/A1A2B1B2/A1A2B1B2B3/A1B1B2B3/A1A2B2B3B4B5/A1A2A3B2B3B4B5","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 2:2 3:2 3:1 4:2 4:3","A1B1/A1B1B2/A1A2B1B2/A1A2B1B2B3/A1B1B2B3/A1A2B1B2B3B4/A1A2A3B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 2:2 3:2 3:1 4:2 4:3","A1B1/A1A2B1/A1A2B1B2/A1A2B1B2B3/A1B1B2B3/A1A2B1B2B3B4/A1A2A3B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 2:2 3:2 3:1 4:2 4:3","A1B1/A1A2B1/A1A2B1B2/A1A2A3B1B2/A1A2A3B2/A2A3A4A5B2B3/A2A3A4A5B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 2:2 3:2 3:1 4:2 4:3","A1B1/A1B1B2/A1A2B1B2/A1A2B1B2B3/A1B1B2B3/A1A2B2B3B4B5/A1A2A3B2B3B4B5","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 2:2 3:2 3:1 4:2 4:3","A1B1/A1B1B2/A1A2B1B2/A1A2B1B2B3/A2B1B2B3/A2A3B2B3B4B5/A2A3A4B2B3B4B5","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 2:2 3:2 3:1 4:2 4:3","A1B1/A1B1B2/A1A2B1B2/A1A2B1B2B3/A2B1B2B3/A2A3B1B2B3B4/A2A3A4B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 2:2 3:2 3:1 4:2 4:3","A1B1/A1A2B1/A1A2B1B2/A1A2B1B2B3/A2B1B2B3/A2A3B1B2B3B4/A2A3A4B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 2:2 3:2 3:1 4:2 4:3","A1B1/A1A2B1/A1A2B1B2/A1A2A3B1B2/A1A2A3B2/A1A2A3A4B2B3/A1A2A3A4B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 2:2 3:2 3:1 4:2 4:3","A1B1/A1A2B1/A1A2B1B2/A1A2A3B1B2/A1A2A3B1/A2A3A4A5B1B2/A2A3A4A5B1B2B3","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 2:2 3:2 3:1 4:2 4:3","A1B1/A1B1B2/A1A2B1B2/A1A2A3B1B2/A1A2A3B2/A1A2A3A4B2B3/A1A2A3A4B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 2:2 3:2 3:1 4:2 4:3","A1B1/A1B1B2/A1A2B1B2/A1A2A3B1B2/A1A2A3B1/A2A3A4A5B1B2/A2A3A4A5B1B2B3","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 2:2 3:2 3:1 4:2 4:3","A1B1/A1A2B1/A1A2B1B2/A1A2B1B2B3/A2B1B2B3/A2A3B2B3B4B5/A2A3A4B2B3B4B5","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 3:2 3:3 4:2 4:3","A1B1/A1A2B1B2/A1A2A3B1B2/A1A2A3B1B2B3/A1A2A3A4B1B2/A1A2A3A4B1B2B3","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 3:2 3:3 4:2 4:3","A1B1/A1A2B1B2/A1A2A3B1B2/A1A2A3B1B2B3/A2A3B1B2B3B4/A2A3A4B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 3:2 3:3 4:2 4:3","A1B1/A1A2B1B2/A1A2B1B2B3/A1A2A3B1B2B3/A1A2A3A4B2B3/A1A2A3A4B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 3:2 3:3 4:2 4:3","A1B1/A1A2B1B2/A1A2B1B2B3/A1A2A3B1B2B3/A2A3B1B2B3B4/A2A3A4B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 3:2 3:3 4:2 4:3","A1B1/A1A2B1B2/A1A2A3B1B2/A1A2A3B1B2B3/A1A3B1B2B3B4/A1A2A3B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 3:2 3:3 4:2 4:3","A1B1/A1A2B1B2/A1A2A3B1B2/A1A2A3B1B2B3/A1A2B1B2B3B4/A1A2A3B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 3:2 3:3 4:2 4:3","A1B1/A1A2B1B2/A1A2B1B2B3/A1A2A3B1B2B3/A1A2A3A4B1B3/A1A2A3A4B1B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 3:2 3:3 4:2 4:3","A1B1/A1A2B1B2/A1A2B1B2B3/A1A2A3B1B2B3/A1A2A3A4B1B2/A1A2A3A4B1B2B3","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 3:2 3:3 4:2 4:3","A1B1/A1A2B1B2/A1A2A3B1B2/A1A2A3B1B2B3/A1A2A3A4B1B3/A1A2A3A4B1B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 3:2 3:3 4:2 4:3","A1B1/A1A2B1B2/A1A2B1B2B3/A1A2A3B1B2B3/A1A2A3A4B1B3/A1A2A3A4B1B2B3","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 3:2 3:3 4:2 4:3","A1B1/A1A2B1B2/A1A2B1B2B3/A1A2A3B1B2B3/A1A3B1B2B3B4/A1A3A4B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 3:2 3:3 4:2 4:3","A1B1/A1A2B1B2/A1A2A3B1B2/A1A2A3B1B2B3/A1A3B1B2B3B4/A1A3A4B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 3:2 3:3 4:2 4:3","A1B1/A1A2B1B2/A1A2A3B1B2/A1A2A3B1B2B3/A1A2A3A4B1B3/A1A2A3A4B1B2B3","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:3","A1B1/A1A2B1B2/A2B1B2/A2A3B1B2B3/A2A3A4A5B1B2B3","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:3","A1B1/A1A2B1B2/A1B1B2/A1A2B1B2B4/A1A2A3A4B1B2B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:3","A1B1/A1A2B1B2/A1A2B2/A1A2A4B2B3/A1A2A3A4B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:3","A1B1/A1A2B1B2/A1B1B2/A1A2B1B3B4/A1A2A3B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:3","A1B1/A1A2B1B2/A1A2B2/A2A3A4B2B3/A2A3A4B2B3B4B5","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:3","A1B1/A1A2B1B2/A2B1B2/A2A3B2B3B4/A2A3A4B2B3B4B5","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:3","A1B1/A1A2B1B2/A1A2B1/A1A2A4B1B2/A1A2A4A5B1B2B3","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:3","A1B1/A1A2B1B2/A1A2B1/A2A3A4B1B2/A2A3A4B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:3","A1B1/A1A2B1B2/A2B1B2/A2A3B1B2B3/A2A3A4B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:3","A1B1/A1A2B1B2/A2B1B2/A2A3B1B2B4/A2A3A4B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:3","A1B1/A1A2B1B2/A1A2B1/A1A2A3B1B2/A1A2A3A4B1B2B3","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:3","A1B1/A1A2B1B2/A2B1B2/A2A3B1B3B4/A2A3A4B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:3","A1B1/A1A2B1B2/A1B1B2/A1A2B2B3B4/A1A2A3B2B3B4B5","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:3","A1B1/A1A2B1B2/A1A2B1/A1A3A4B1B2/A1A2A3A4B1B2B3","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:3","A1B1/A1A2B1B2/A2B1B2/A2A3B2B3B4/A2A3A4A5B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:3","A1B1/A1A2B1B2/A1A2B2/A1A2A4B2B3/A1A2A4B2B3B4B5","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:3","A1B1/A1A2B1B2/A1A2B1/A1A2A4B1B2/A1A2A4B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:3","A1B1/A1A2B1B2/A1B1B2/A1A2B1B2B3/A1A2A3B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:3","A1B1/A1A2B1B2/A1B1B2/A1A2B1B2B3/A1A2A3A4B1B2B3","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:3","A1B1/A1A2B1B2/A1A2B2/A1A2A3B2B3/A1A2A3B2B3B4B5","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:3","A1B1/A1A2B1B2/A2B1B2/A2A3B1B3B4/A2A3A4B1B3B4B5","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:3","A1B1/A1A2B1B2/A1A2B1/A1A2A3B1B2/A1A2A3B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:3","A1B1/A1A2B1B2/A1A2B2/A1A2A3B2B3/A1A2A3A4B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:1 4:2 4:3","A1B1/A1B1B2/A1B1B2B3/A1A2B2B3B4B5/A1A2A3B2B3B4B5","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:1 4:2 4:3","A1B1/A1A2B1/A1A2A3B1/A1A2A3A4B1B2/A1A2A3A4B1B2B3","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:1 3:1 4:2 4:3","A1B1/A1B1B2/A1B1B2B3/A1A2B1B2B3B4/A1A2A3B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:4 4:3","A1B1/A1A2B1B2/A1A2B2/A1A2A4B2B3/A2A3A4A5B2B3B4B5/A2A3A4B2B3B4B5","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:4 4:3","A1B1/A1A2B1B2/A1A2B2/A2A3A4B2B3/A3A4A5A6B2B3B4B5/A3A4A5B2B3B4B5","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:4 4:3","A1B1/A1A2B1B2/A2B1B2/A2A3B1B3B4/A2A3A4A5B1B2B4B5/A3A4A5B1B2B4B5","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:4 4:3","A1B1/A1A2B1B2/A1A2B1/A1A2A4B1B2/A2A3A4A5B1B2B3B4/A2A3A4B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:4 4:3","A1B1/A1A2B1B2/A2B1B2/A2A3B1B2B4/A2A3A4A5B1B2B3B4/A2A3A4A5B1B2B3","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:4 4:3","A1B1/A1A2B1B2/A1B1B2/A1A2B2B3B4/A1A2A3A4B3B4B5B6/A1A2A3B3B4B5B6","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:4 4:3","A1B1/A1A2B1B2/A2B1B2/A2A3B1B3B4/A2A3A4A5B3B4B5B6/A2A3A4A5B3B5B6","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:4 4:3","A1B1/A1A2B1B2/A1A2B2/A1A3A4B2B3/A1A2A3A4B2B3B4B5/A1A2A3B2B3B4B5","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:4 4:3","A1B1/A1A2B1B2/A1A2B1/A2A3A4B1B2/A2A3A4A5B1B2B3B4/A2A3A4A5B1B2B3","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:4 4:3","A1B1/A1A2B1B2/A1A2B1/A1A3A4B1B2/A1A2A4A5B1B2B3B4/A1A2A5B1B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:4 4:3","A1B1/A1A2B1B2/A2B1B2/A2A3B1B2B3/A2A3A4A5B2B3B4B5/A2A3A5B2B3B4B5","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:4 4:3","A1B1/A1A2B1B2/A1A2B2/A1A2A4B2B3/A1A2A3A4B2B3B4B5/A2A3A4B2B3B4B5","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
"1:1 2:2 2:1 3:2 4:4 4:3","A1B1/A1A2B1B2/A1A2B2/A1A2A4B2B3/A1A2A4A5B2B3B4B5/A1A2A4A5B2B3B4","0.142857142857143 0.285714285714286 0.428571428571429 0.571428571428571"
